cycle,cycle_dir,analyte_id,analyte_column,sex,age_group,race_ethnicity,n_unweighted,n_weighted,pct_below_lod,weighted,weight_column,p5,p10,p25,p50,p75,p90,p95
J,2017_2018,n_pfos,LBXNFOS,all,40-59,nh_white,153,49537303.192168,0.0,True,WTSB2YR,0.9,1.1,2.2,3.2,5.405721908512972,7.432496204044695,9.483153577948723
J,2017_2018,n_pfos,LBXNFOS,all,40-59,other,31,3861590.402806,0.0,True,WTSB2YR,0.9161053203008377,1.2591410904737292,1.5,3.093747024677633,4.03780509890661,10.990810468866712,12.481798223963489
J,2017_2018,n_pfos,LBXNFOS,all,60_plus,all,604,65270299.990158,0.004966887417218543,True,WTSB2YR,0.9199323955197737,1.7,2.9,4.6,7.3,11.265246473440019,14.762457002150958
J,2017_2018,n_pfos,LBXNFOS,all,60_plus,hispanic,132,5912416.05807,0.0,True,WTSB2YR,1.3,1.5475291088208063,2.2,3.103414741025019,5.2,9.364450456549894,14.482315468063028
J,2017_2018,n_pfos,LBXNFOS,all,60_plus,nh_asian,52,2758831.430326,0.0,True,WTSB2YR,0.8283464078352986,1.303835148410563,3.4,5.6,12.769389283486426,21.9762264288269,28.662449548836232
J,2017_2018,n_pfos,LBXNFOS,all,60_plus,nh_black,139,5692501.09179,0.007194244604316547,True,WTSB2YR,1.8645693413469275,2.5,3.7,6.9365473452511806,13.288527303496203,26.748588046792865,52.94926597056572
J,2017_2018,n_pfos,LBXNFOS,all,60_plus,nh_white,258,49221843.881625,0.003875968992248062,True,WTSB2YR,0.9078412124684406,1.6640309451362498,2.9,4.6,7.138936923877603,9.97150063655554,12.830298682291527
J,2017_2018,n_pfos,LBXNFOS,all,60_plus,other,23,1684707.5283470002,0.043478260869565216,True,WTSB2YR,1.4006603068316519,1.4995607967450224,3.5,5.076309964339577,5.781689616452604,6.123750850598955,9.29337230028285
J,2017_2018,n_pfos,LBXNFOS,all,all_ages,all,1929,255112859.42795503,0.003110419906687403,True,WTSB2YR,0.8,1.1,1.7,3.0,5.1,7.8,10.4
J,2017_2018,n_pfos,LBXNFOS,all,all_ages,hispanic,473,43385675.60306901,0.0021141649048625794,True,WTSB2YR,0.7,0.9,1.3,2.2,3.8,5.7,7.382530224247816
J,2017_2018,n_pfos,LBXNFOS,all,all_ages,nh_asian,257,14078894.902313,0.0,True,WTSB2YR,0.5,0.9,1.4,3.1,6.335148674507079,14.505449765172575,20.076184325506475
J,2017_2018,n_pfos,LBXNFOS,all,all_ages,nh_black,430,28466012.012837,0.0069767441860465115,True,WTSB2YR,0.6630095013923456,1.1,1.6,3.0,5.4,11.784311508717,16.67517079078874
J,2017_2018,n_pfos,LBXNFOS,all,all_ages,nh_white,667,158252071.18738997,0.0014992503748125937,True,WTSB2YR,0.9,1.3,2.0,3.3,5.5,7.783347232248438,9.6
J,2017_2018,n_pfos,LBXNFOS,all,all_ages,other,102,10930205.722346,0.00980392156862745,True,WTSB2YR,0.7945705585400514,1.0394630013454822,1.4,2.3796891145595493,3.6,5.714396480206625,9.99978213504401
J,2017_2018,n_pfos,LBXNFOS,female,12-19,all,149,13672575.768884998,0.0,True,WTSB2YR,0.7,0.8,1.1,1.6,2.3,3.5,5.371622605127325
J,2017_2018,n_pfos,LBXNFOS,female,12-19,hispanic,46,3394580.382888,0.0,True,WTSB2YR,0.7,0.8,0.9799355173647954,1.3,1.8380496733593488,2.6428571262509495,2.8
J,2017_2018,n_pfos,LBXNFOS,female,12-19,nh_asian,21,959415.7217029999,0.0,True,WTSB2YR,0.6666800787177111,0.7819722442056294,0.9672162859222169,1.4,1.699892270679642,3.278929877624015,6.909392211136757
J,2017_2018,n_pfos,LBXNFOS,female,12-19,nh_black,31,1945695.0450260004,0.0,True,WTSB2YR,0.4139472410624498,0.7055828238598392,1.0,1.3306751856176957,1.7,2.2776991280594583,2.744804800620768
J,2017_2018,n_pfos,LBXNFOS,female,12-19,nh_white,40,6651016.3133189995,0.0,True,WTSB2YR,0.7876008741992923,1.0,1.2565613905393,1.9,3.3,4.392911004802738,6.374482936861737
J,2017_2018,n_pfos,LBXNFOS,female,20-39,all,270,41429468.845167994,0.003703703703703704,True,WTSB2YR,0.6,0.8,1.2,1.9,3.0,4.0,5.451118263070403
J,2017_2018,n_pfos,LBXNFOS,female,20-39,hispanic,70,8627863.364408001,0.0,True,WTSB2YR,0.5196415115077551,0.6,0.8,1.3,2.0,3.0024354241464057,4.345676263823435
J,2017_2018,n_pfos,LBXNFOS,female,20-39,nh_asian,35,2782905.938647,0.0,True,WTSB2YR,0.34852731635108053,0.4,0.8864201330651609,2.256316218319274,3.495847542876235,4.831840161209229,5.865173761710228
J,2017_2018,n_pfos,LBXNFOS,female,20-39,nh_black,63,5377283.370973,0.015873015873015872,True,WTSB2YR,0.5259920179411584,0.9,1.3,1.8,3.1,3.9951277333536557,5.659149719419349
J,2017_2018,n_pfos,LBXNFOS,female,20-39,nh_white,88,22078000.815822,0.0,True,WTSB2YR,0.8,0.8792916763996137,1.4891163533648946,2.0,3.2,4.132653932824525,5.838150799278051
J,2017_2018,n_pfos,LBXNFOS,female,40-59,all,258,40225380.206749,0.0,True,WTSB2YR,0.8,0.9,1.5,2.3,4.330862963160661,6.0,9.520458357038974
J,2017_2018,n_pfos,LBXNFOS,female,40-59,hispanic,69,6397241.000543,0.0,True,WTSB2YR,0.6765864157898067,0.8745460485328513,1.4,1.9689403621935841,3.6889791246022576,5.832601717673267,7.753998185302087
J,2017_2018,n_pfos,LBXNFOS,female,40-59,nh_asian,51,2308280.3591380003,0.0,True,WTSB2YR,0.5036548832767129,0.8995619474915251,1.1,2.4794538320190327,5.824640354823111,17.452840164624575,26.78901945890642
J,2017_2018,n_pfos,LBXNFOS,female,40-59,nh_black,58,4874899.842144,0.0,True,WTSB2YR,0.45481680845340067,0.9350732600726818,1.5,2.2451447688193134,4.626939837513189,12.569024018195309,19.789639141738398
J,2017_2018,n_pfos,LBXNFOS,female,40-59,nh_white,64,24749298.453231,0.0,True,WTSB2YR,0.8386929271098345,0.9,1.5,2.4,4.370172543103695,5.9741876476957065,9.163066814161583
J,2017_2018,n_pfos,LBXNFOS,female,60_plus,all,300,36555825.911218,0.0033333333333333335,True,WTSB2YR,0.9706478654443342,1.5,2.2,3.699177339955322,6.116102185027413,9.727239366624948,12.26317170102411
J,2017_2018,n_pfos,LBXNFOS,female,60_plus,hispanic,68,3168961.0467000003,0.0,True,WTSB2YR,1.3474215016142113,1.4306918176879893,2.1,3.0,4.658065744219846,12.66744279776223,17.09828072058999
J,2017_2018,n_pfos,LBXNFOS,female,60_plus,nh_asian,30,1525429.962293,0.0,True,WTSB2YR,0.6882107545648477,1.3666464312907307,3.183467465281246,5.367026334245211,10.83900469218854,15.191183496853155,22.69820065015505
J,2017_2018,n_pfos,LBXNFOS,female,60_plus,nh_black,67,3254798.5220299996,0.0,True,WTSB2YR,1.607491924567632,2.1,3.4359635277277776,6.169343001238964,11.969126723362296,26.46758140977549,48.219066149924004
J,2017_2018,n_pfos,LBXNFOS,female,60_plus,nh_white,124,27600920.749739997,0.0,True,WTSB2YR,0.9039599567960642,1.4,2.1,3.6,5.9,7.216196672721926,10.538381383432291
J,2017_2018,n_pfos,LBXNFOS,female,all_ages,all,977,131883250.73201999,0.0020470829068577278,True,WTSB2YR,0.7,0.9,1.4,2.3,3.9,6.5,9.356622855988512
J,2017_2018,n_pfos,LBXNFOS,female,all_ages,hispanic,253,21588645.794538997,0.0,True,WTSB2YR,0.6,0.7,1.1,1.6,2.7,4.973645068030688,6.286150191104754
J,2017_2018,n_pfos,LBXNFOS,female,all_ages,nh_asian,137,7576031.981781,0.0,True,WTSB2YR,0.4202958252756429,0.6,1.1,2.5,5.2,12.89935211085761,18.04149966271811
J,2017_2018,n_pfos,LBXNFOS,female,all_ages,nh_black,219,15452676.780172998,0.0045662100456621,True,WTSB2YR,0.6,0.9,1.4,2.2,4.453445121691208,11.056506711244527,17.17170124310969
J,2017_2018,n_pfos,LBXNFOS,female,all_ages,nh_white,316,81079236.33211198,0.0,True,WTSB2YR,0.8,0.9,1.7,2.5,4.296188030224674,6.599250666394549,8.927127073275429
J,2017_2018,n_pfos,LBXNFOS,female,all_ages,other,52,6186659.843415,0.019230769230769232,True,WTSB2YR,0.8,0.9817446126274035,1.2,2.1,3.3,5.672352226037663,5.782653951674423
J,2017_2018,n_pfos,LBXNFOS,male,12-19,all,164,15296613.12249,0.0,True,WTSB2YR,0.9,1.1,1.5,2.1,3.0963551106506797,4.466353809979462,6.034970573938696
J,2017_2018,n_pfos,LBXNFOS,male,12-19,hispanic,47,3821088.1412369995,0.0,True,WTSB2YR,0.8576122763073954,0.9,1.265851494602174,1.626771653770526,2.8,4.296454997542984,8.379558867710902
J,2017_2018,n_pfos,LBXNFOS,male,12-19,nh_black,32,1903175.318733,0.0,True,WTSB2YR,0.8405072666694444,1.193058233457528,1.6250603304187126,2.127412269578274,3.0879881499959536,5.294893065683366,11.54450137993052
J,2017_2018,n_pfos,LBXNFOS,male,12-19,nh_white,53,8396001.468428,0.0,True,WTSB2YR,1.0235841596206856,1.1,1.7,2.2142550427000947,3.1,4.4188528733698424,5.491617091302383
J,2017_2018,n_pfos,LBXNFOS,male,20-39,all,229,40232151.93553001,0.004366812227074236,True,WTSB2YR,1.2,1.5,2.2,3.3,4.879926281437372,6.184033635060764,7.23587011362309
J,2017_2018,n_pfos,LBXNFOS,male,20-39,hispanic,60,8940790.738818998,0.016666666666666666,True,WTSB2YR,0.8844453988572973,1.2761615893383427,1.8610846239350054,2.6,4.0,5.349838236360299,6.277636591430364
J,2017_2018,n_pfos,LBXNFOS,male,20-39,nh_asian,34,2768442.421003,0.0,True,WTSB2YR,0.9693653070817612,1.2,1.837688816905526,3.374654294808652,7.0017267856139105,17.944983051327853,19.242118262321366
J,2017_2018,n_pfos,LBXNFOS,male,20-39,nh_black,50,4643026.319164,0.0,True,WTSB2YR,0.8779377489947688,1.3903186494061222,2.22370106024283,3.1233181244055155,5.134650403375432,7.011925052525671,7.969461414923719
J,2017_2018,n_pfos,LBXNFOS,male,20-39,nh_white,75,22367905.516028002,0.0,True,WTSB2YR,1.5618178327597507,1.7,2.4484280940552545,3.7714354197332995,5.0,5.971204800257799,6.880495458602271
J,2017_2018,n_pfos,LBXNFOS,male,40-59,all,255,38986369.558975,0.00392156862745098,True,WTSB2YR,1.3,1.7,2.7,3.9,6.0,8.1,11.195455185693175
J,2017_2018,n_pfos,LBXNFOS,male,40-59,hispanic,49,6291695.917103999,0.0,True,WTSB2YR,1.1913705647075332,1.3840859171724158,2.5,3.84159447080249,5.158800778467189,6.561526244129004,8.42300871364135
J,2017_2018,n_pfos,LBXNFOS,male,40-59,nh_asian,45,1911308.0268140002,0.0,True,WTSB2YR,0.937053401096554,1.035227927448914,2.7030680251318797,4.64587025805683,8.161398978948194,12.228715644942744,21.002755592146528
J,2017_2018,n_pfos,LBXNFOS,male,40-59,nh_black,57,4029431.025007,0.017543859649122806,True,WTSB2YR,1.1209636016291915,1.6031971715915008,3.3449025745961376,4.43568923041506,7.412462446746621,12.69586536534324,14.098271347689183
J,2017_2018,n_pfos,LBXNFOS,male,40-59,nh_white,89,24788004.738937,0.0,True,WTSB2YR,1.5955339645167357,2.2,2.725381294338111,3.9186961096621427,6.0,7.967623529013151,9.916037204550108
J,2017_2018,n_pfos,LBXNFOS,male,60_plus,all,304,28714474.078939997,0.006578947368421052,True,WTSB2YR,1.0823627438183299,2.2,3.7227473841500376,6.1,9.289472803250545,13.2,16.281188664264118
J,2017_2018,n_pfos,LBXNFOS,male,60_plus,hispanic,64,2743455.01137,0.0,True,WTSB2YR,0.8,1.5838238917088856,2.5,3.9,5.75921317354239,9.121815892155672,10.186210762911502
J,2017_2018,n_pfos,LBXNFOS,male,60_plus,nh_asian,22,1233401.4680330001,0.0,True,WTSB2YR,0.8789081696922998,1.1679589987514603,4.538914617675383,6.036681724144844,15.661957173938747,27.292799168356925,29.534112604750277
J,2017_2018,n_pfos,LBXNFOS,male,60_plus,nh_black,72,2437702.56976,0.013888888888888888,True,WTSB2YR,2.138709185284174,2.866248237439099,4.605735882489235,7.7,13.412242818992466,27.697579969870674,46.094081224436835
J,2017_2018,n_pfos,LBXNFOS,male,60_plus,nh_white,134,21620923.131885,0.007462686567164179,True,WTSB2YR,1.2807492972351953,2.3117069038214355,4.0,6.399557220883292,9.26680865953061,11.638392456458137,14.938038591856593
J,2017_2018,n_pfos,LBXNFOS,male,all_ages,all,952,123229608.695935,0.004201680672268907,True,WTSB2YR,1.2,1.5,2.3,3.7,5.9,9.1,11.3
J,2017_2018,n_pfos,LBXNFOS,male,all_ages,hispanic,220,21797029.808530003,0.004545454545454545,True,WTSB2YR,0.9,1.2,1.8,2.8,4.4,6.1,7.804958689998851
J,2017_2018,n_pfos,LBXNFOS,male,all_ages,nh_asian,120,6502862.920532,0.0,True,WTSB2YR,0.9,1.1,1.9,4.232017459429575,8.024329176638705,17.666057660368434,20.725941542057978
J,2017_2018,n_pfos,LBXNFOS,male,all_ages,nh_black,211,13013335.232664,0.009478672985781991,True,WTSB2YR,1.1,1.4,2.361816050094236,3.7,6.6518512367001845,12.557556947578613,14.86499233454145
J,2017_2018,n_pfos,LBXNFOS,male,all_ages,nh_white,351,77172834.85527799,0.002849002849002849,True,WTSB2YR,1.3,1.7,2.6,4.0,6.1033000682626035,9.091115332673983,10.3
J,2017_2018,n_pfos,LBXNFOS,male,all_ages,other,50,4743545.878931,0.0,True,WTSB2YR,0.5675607864057853,1.1,1.5,2.9,4.28091301689401,10.362947382449535,13.43682297679196
J,2017_2018,sb_pfoa,LBXBFOA,all,12-19,all,313,28969188.891374998,0.865814696485623,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.1,0.2
J,2017_2018,sb_pfoa,LBXBFOA,all,12-19,hispanic,93,7215668.524125,0.8602150537634409,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.1,0.14578144088027517
J,2017_2018,sb_pfoa,LBXBFOA,all,12-19,nh_asian,40,1549126.7263850002,0.85,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.2,0.2
J,2017_2018,sb_pfoa,LBXBFOA,all,12-19,nh_black,63,3848870.3637589994,0.9047619047619048,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07048646952689953,0.2
J,2017_2018,sb_pfoa,LBXBFOA,all,12-19,nh_white,93,15047017.781746998,0.8817204301075269,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.1,0.2
J,2017_2018,sb_pfoa,LBXBFOA,all,12-19,other,24,1308505.4953589998,0.75,True,WTSB2YR,0.07,0.07,0.07,0.07,0.1,0.2,0.2671564198097814
J,2017_2018,sb_pfoa,LBXBFOA,all,20-39,all,499,81661620.780698,0.9178356713426854,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.1
J,2017_2018,sb_pfoa,LBXBFOA,all,20-39,hispanic,130,17568654.103227,0.9076923076923077,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.1404521320059893
J,2017_2018,sb_pfoa,LBXBFOA,all,20-39,nh_asian,69,5551348.359650001,0.9130434782608695,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.1
J,2017_2018,sb_pfoa,LBXBFOA,all,20-39,nh_black,113,10020309.690137,0.9380530973451328,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.09370821662268457
J,2017_2018,sb_pfoa,LBXBFOA,all,20-39,nh_white,163,44445906.33185,0.9263803680981595,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.1
J,2017_2018,sb_pfoa,LBXBFOA,all,20-39,other,24,4075402.2958339998,0.8333333333333334,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07519595976925408,0.13906699534276679
J,2017_2018,sb_pfoa,LBXBFOA,all,40-59,all,513,79211749.76572399,0.9005847953216374,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.1
J,2017_2018,sb_pfoa,LBXBFOA,all,40-59,hispanic,118,12688936.917647002,0.8898305084745762,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.15403690786616417
J,2017_2018,sb_pfoa,LBXBFOA,all,40-59,nh_asian,96,4219588.385952,0.8854166666666666,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.1,0.2
J,2017_2018,sb_pfoa,LBXBFOA,all,40-59,nh_black,115,8904330.867151,0.9304347826086956,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.1
J,2017_2018,sb_pfoa,LBXBFOA,all,40-59,nh_white,153,49537303.192168,0.8823529411764706,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07306356113228647,0.1
J,2017_2018,sb_pfoa,LBXBFOA,all,40-59,other,31,3861590.402806,0.967741935483871,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.07
J,2017_2018,sb_pfoa,LBXBFOA,all,60_plus,all,604,65270299.990158,0.9039735099337748,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.1,0.2
J,2017_2018,sb_pfoa,LBXBFOA,all,60_plus,hispanic,132,5912416.05807,0.9545454545454546,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.07
J,2017_2018,sb_pfoa,LBXBFOA,all,60_plus,nh_asian,52,2758831.430326,0.8076923076923077,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.2,0.38966687184620835
J,2017_2018,sb_pfoa,LBXBFOA,all,60_plus,nh_black,139,5692501.09179,0.9424460431654677,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.1
J,2017_2018,sb_pfoa,LBXBFOA,all,60_plus,nh_white,258,49221843.881625,0.8875968992248062,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.1,0.2
J,2017_2018,sb_pfoa,LBXBFOA,all,60_plus,other,23,1684707.5283470002,0.782608695652174,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.1,0.1
J,2017_2018,sb_pfoa,LBXBFOA,all,all_ages,all,1929,255112859.42795503,0.9004665629860031,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.2
J,2017_2018,sb_pfoa,LBXBFOA,all,all_ages,hispanic,473,43385675.60306901,0.9069767441860465,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.1
J,2017_2018,sb_pfoa,LBXBFOA,all,all_ages,nh_asian,257,14078894.902313,0.8715953307392996,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.1,0.2
J,2017_2018,sb_pfoa,LBXBFOA,all,all_ages,nh_black,430,28466012.012837,0.9325581395348838,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.1
J,2017_2018,sb_pfoa,LBXBFOA,all,all_ages,nh_white,667,158252071.18738997,0.8950524737631185,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.097258618984365,0.2
J,2017_2018,sb_pfoa,LBXBFOA,all,all_ages,other,102,10930205.722346,0.8431372549019608,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.1
J,2017_2018,sb_pfoa,LBXBFOA,female,12-19,all,149,13672575.768884998,0.8926174496644296,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.2
J,2017_2018,sb_pfoa,LBXBFOA,female,12-19,hispanic,46,3394580.382888,0.9130434782608695,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.1
J,2017_2018,sb_pfoa,LBXBFOA,female,12-19,nh_asian,21,959415.7217029999,0.8095238095238095,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.2,0.2
J,2017_2018,sb_pfoa,LBXBFOA,female,12-19,nh_black,31,1945695.0450260004,0.9032258064516129,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.08091577204184809,0.17584690300065967
J,2017_2018,sb_pfoa,LBXBFOA,female,12-19,nh_white,40,6651016.3133189995,0.925,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.196163744588581
J,2017_2018,sb_pfoa,LBXBFOA,female,20-39,all,270,41429468.845167994,0.9333333333333333,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.1
J,2017_2018,sb_pfoa,LBXBFOA,female,20-39,hispanic,70,8627863.364408001,0.9285714285714286,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.1
J,2017_2018,sb_pfoa,LBXBFOA,female,20-39,nh_asian,35,2782905.938647,0.8857142857142857,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.08660572571448645,0.1
J,2017_2018,sb_pfoa,LBXBFOA,female,20-39,nh_black,63,5377283.370973,0.9682539682539683,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.07
J,2017_2018,sb_pfoa,LBXBFOA,female,20-39,nh_white,88,22078000.815822,0.9431818181818182,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.09897274826879013
J,2017_2018,sb_pfoa,LBXBFOA,female,40-59,all,258,40225380.206749,0.9069767441860465,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.1
J,2017_2018,sb_pfoa,LBXBFOA,female,40-59,hispanic,69,6397241.000543,0.9130434782608695,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.1
J,2017_2018,sb_pfoa,LBXBFOA,female,40-59,nh_asian,51,2308280.3591380003,0.9215686274509803,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.2
J,2017_2018,sb_pfoa,LBXBFOA,female,40-59,nh_black,58,4874899.842144,0.9137931034482759,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07124904543601326,0.15403924621207474
J,2017_2018,sb_pfoa,LBXBFOA,female,40-59,nh_white,64,24749298.453231,0.875,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.09568478422243051,0.1
J,2017_2018,sb_pfoa,LBXBFOA,female,60_plus,all,300,36555825.911218,0.9066666666666666,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.1,0.2
J,2017_2018,sb_pfoa,LBXBFOA,female,60_plus,hispanic,68,3168961.0467000003,0.9558823529411765,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.07683814695979271
J,2017_2018,sb_pfoa,LBXBFOA,female,60_plus,nh_asian,30,1525429.962293,0.7666666666666667,True,WTSB2YR,0.07,0.07,0.07,0.07,0.1,0.30242217851619874,0.6385202275336299
J,2017_2018,sb_pfoa,LBXBFOA,female,60_plus,nh_black,67,3254798.5220299996,0.9552238805970149,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.07
J,2017_2018,sb_pfoa,LBXBFOA,female,60_plus,nh_white,124,27600920.749739997,0.8951612903225806,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.164149048666747,0.2
J,2017_2018,sb_pfoa,LBXBFOA,female,all_ages,all,977,131883250.73201999,0.9119754350051177,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.1
J,2017_2018,sb_pfoa,LBXBFOA,female,all_ages,hispanic,253,21588645.794538997,0.9288537549407114,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.1
J,2017_2018,sb_pfoa,LBXBFOA,female,all_ages,nh_asian,137,7576031.981781,0.8613138686131386,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.1,0.2
J,2017_2018,sb_pfoa,LBXBFOA,female,all_ages,nh_black,219,15452676.780172998,0.9406392694063926,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.1
J,2017_2018,sb_pfoa,LBXBFOA,female,all_ages,nh_white,316,81079236.33211198,0.9082278481012658,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.2
J,2017_2018,sb_pfoa,LBXBFOA,female,all_ages,other,52,6186659.843415,0.8653846153846154,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.10466645218903031
J,2017_2018,sb_pfoa,LBXBFOA,male,12-19,all,164,15296613.12249,0.8414634146341463,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.1,0.2
J,2017_2018,sb_pfoa,LBXBFOA,male,12-19,hispanic,47,3821088.1412369995,0.8085106382978723,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.1,0.2
J,2017_2018,sb_pfoa,LBXBFOA,male,12-19,nh_black,32,1903175.318733,0.90625,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.12470704587195483,0.2
J,2017_2018,sb_pfoa,LBXBFOA,male,12-19,nh_white,53,8396001.468428,0.8490566037735849,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.10436177040532055,0.2
J,2017_2018,sb_pfoa,LBXBFOA,male,20-39,all,229,40232151.93553001,0.8995633187772926,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.1,0.2
J,2017_2018,sb_pfoa,LBXBFOA,male,20-39,hispanic,60,8940790.738818998,0.8833333333333333,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.1,0.2
J,2017_2018,sb_pfoa,LBXBFOA,male,20-39,nh_asian,34,2768442.421003,0.9411764705882353,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.08442333643180995
J,2017_2018,sb_pfoa,LBXBFOA,male,20-39,nh_black,50,4643026.319164,0.9,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.1449167392246456
J,2017_2018,sb_pfoa,LBXBFOA,male,20-39,nh_white,75,22367905.516028002,0.9066666666666666,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.1,0.2
J,2017_2018,sb_pfoa,LBXBFOA,male,40-59,all,255,38986369.558975,0.8941176470588236,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.2
J,2017_2018,sb_pfoa,LBXBFOA,male,40-59,hispanic,49,6291695.917103999,0.8571428571428571,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.1,0.2
J,2017_2018,sb_pfoa,LBXBFOA,male,40-59,nh_asian,45,1911308.0268140002,0.8444444444444444,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.19112156414408624,0.2
J,2017_2018,sb_pfoa,LBXBFOA,male,40-59,nh_black,57,4029431.025007,0.9473684210526315,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.08146993444078086
J,2017_2018,sb_pfoa,LBXBFOA,male,40-59,nh_white,89,24788004.738937,0.8876404494382022,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.2
J,2017_2018,sb_pfoa,LBXBFOA,male,60_plus,all,304,28714474.078939997,0.9013157894736842,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.2
J,2017_2018,sb_pfoa,LBXBFOA,male,60_plus,hispanic,64,2743455.01137,0.953125,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.07
J,2017_2018,sb_pfoa,LBXBFOA,male,60_plus,nh_asian,22,1233401.4680330001,0.8636363636363636,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.2,0.2
J,2017_2018,sb_pfoa,LBXBFOA,male,60_plus,nh_black,72,2437702.56976,0.9305555555555556,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.17507322228474687
J,2017_2018,sb_pfoa,LBXBFOA,male,60_plus,nh_white,134,21620923.131885,0.8805970149253731,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.1,0.2
J,2017_2018,sb_pfoa,LBXBFOA,male,all_ages,all,952,123229608.695935,0.8886554621848739,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.1,0.2
